;TP_SEXO;TP_COR_RACA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;CO_MUNICIPIO_ESC;Q001;Q002;Q003;Q004;Q022;Q024;Q025;RendaMaxima;ClasseSocial;anosEstudoPai;anosEstudoMae;RazaoPessoasQuarto;PessoasPorQuarto;mediaNota;NOTA_MT;NOTA_LC;NOTA_CH;NOTA_CN;NOTA_REDACAO;Cluster
5968;M;Branco;Particular;Urbano;389.1;542.2;520.1;497.0;900.0;2211001.0;FundamentalCompleto;Medio;Grupo(D,E);Grupo(A,B,C);Sim;Sim;Sim;7984;C;9;12;1.0;(0, 1];569.6800000000002;(300, 500];(500, 650];(500, 650];(300, 500];(800.0, 1000.0];1
5969;F;Parda;Particular;Urbano;610.0;609.3;593.5;698.9;940.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;6986;C;16;18;1.25;(1, 2];690.3399999999998;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5970;F;Preta;Estadual;Urbano;484.8;540.6;516.9;431.5;400.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;0;4;3.0;(2, 3];474.7600000000001;(300, 500];(500, 650];(500, 650];(300, 500];(300.0, 500.0];1
5971;F;Parda;Particular;Urbano;429.8;557.0;490.6;588.4;840.0;2211001.0;NaoSabe;Superior;NãoSabe;Grupo(A,B,C);Sim;Não;Sim;998;E;0;16;0.5;(0, 1];581.1600000000002;(500, 650];(300, 500];(500, 650];(300, 500];(800.0, 1000.0];0
5972;M;Parda;Particular;Urbano;584.3;538.3;511.0;702.5;820.0;2211001.0;FundamentalCompleto;Medio;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;19960;A;9;12;0.67;(0, 1];631.22;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5973;F;Parda;Estadual;Urbano;476.8;452.1;478.3;511.1;640.0;2211001.0;FundamentalCompleto;FundamentalIncompleto;Grupo(A,B,C);NãoSabe;Sim;Não;Sim;2994;D;9;5;1.5;(1, 2];511.66;(500, 650];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
5974;F;Preta;Estadual;Urbano;423.9;555.7;578.8;606.3;860.0;2211001.0;FundamentalCompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;1497;E;9;5;1.33;(1, 2];604.94;(500, 650];(500, 650];(500, 650];(300, 500];(800.0, 1000.0];0
5975;M;Branco;Particular;Urbano;532.0;566.0;546.8;717.9;940.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;5988;C;16;18;1.5;(1, 2];660.54;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5976;F;Branco;Particular;Urbano;712.7;680.0;645.2;866.4;940.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;19960;A;18;18;1.0;(0, 1];768.86;(800, 1000];(500, 650];(650, 800];(650, 800];(800.0, 1000.0];0
5977;M;Preta;Estadual;Urbano;414.6;361.1;444.3;495.0;600.0;2211001.0;FundamentalIncompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1497;E;5;12;2.0;(1, 2];463.0;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
5978;M;Parda;Particular;Urbano;591.2;629.0;614.2;746.5;940.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;14970;B;16;16;1.67;(1, 2];704.18;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5979;F;Preta;Estadual;Urbano;436.2;488.9;499.4;574.4;740.0;2211001.0;Medio;FundamentalCompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;12;9;3.0;(2, 3];547.78;(500, 650];(300, 500];(300, 500];(300, 500];(650.0, 800.0];1
5980;F;Parda;Estadual;Urbano;333.7;390.0;441.9;455.6;660.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;4;0;3.0;(2, 3];456.24;(300, 500];(300, 500];(300, 500];(300, 500];(650.0, 800.0];1
5981;F;Parda;Federal;Urbano;510.8;542.2;553.5;381.8;460.0;2211001.0;FundamentalCompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Nao;1497;E;9;12;1.33;(1, 2];489.66;(300, 500];(500, 650];(500, 650];(500, 650];(300.0, 500.0];1
5982;M;Preta;Particular;Urbano;671.3;634.6;665.2;821.5;640.0;2211001.0;FundamentalIncompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1996;E;5;12;1.67;(1, 2];686.5200000000002;(800, 1000];(650, 800];(500, 650];(650, 800];(500.0, 650.0];0
5983;F;Amarelo;Particular;Urbano;474.5;454.4;499.3;529.9;660.0;2211001.0;FundamentalCompleto;FundamentalCompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;1497;E;9;9;1.5;(1, 2];523.62;(500, 650];(300, 500];(300, 500];(300, 500];(650.0, 800.0];1
5984;F;Branco;Particular;Urbano;605.4;636.6;629.1;519.8;960.0;2211001.0;Medio;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;9980;C;12;18;1.0;(0, 1];670.1800000000002;(500, 650];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5985;F;Branco;Estadual;Urbano;438.3;527.3;507.9;449.6;580.0;2211001.0;NaoSabe;FundamentalIncompleto;NãoSabe;Grupo(A,B,C);Sim;Não;Sim;0;E;0;4;1.5;(1, 2];500.62;(300, 500];(500, 650];(500, 650];(300, 500];(500.0, 650.0];1
5986;F;Parda;Estadual;Urbano;392.9;428.3;484.5;387.6;460.0;2211001.0;Medio;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;12;5;2.0;(1, 2];430.66;(300, 500];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
5987;M;Parda;Particular;Urbano;625.4;385.6;560.0;558.3;920.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;11976;B;16;16;1.0;(0, 1];609.86;(500, 650];(500, 650];(300, 500];(500, 650];(800.0, 1000.0];0
5988;F;Preta;Federal;Urbano;486.7;572.3;572.9;574.1;580.0;2211001.0;Medio;FundamentalIncompleto;Grupo(D,E);Grupo(A,B,C);Sim;Sim;Sim;1497;E;12;5;2.0;(1, 2];557.1999999999998;(500, 650];(500, 650];(500, 650];(300, 500];(500.0, 650.0];0
5989;M;Parda;Particular;Urbano;574.5;695.3;630.4;696.9;960.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;14970;B;18;18;1.33;(1, 2];711.42;(650, 800];(500, 650];(650, 800];(500, 650];(800.0, 1000.0];0
5990;M;Branco;Particular;Urbano;547.3;573.7;595.5;754.9;920.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;19960;A;18;16;1.0;(0, 1];678.28;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5991;M;Parda;Federal;Urbano;501.7;534.5;485.3;641.3;580.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;998;E;0;5;3.0;(2, 3];548.56;(500, 650];(300, 500];(500, 650];(500, 650];(500.0, 650.0];1
5992;F;Branco;Particular;Urbano;536.1;578.2;581.0;747.6;820.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;11976;B;16;16;1.5;(1, 2];652.58;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5993;M;Branco;Particular;Urbano;598.2;592.6;571.3;655.6;820.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;7984;C;18;18;2.0;(1, 2];647.54;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
5994;M;Preta;Particular;Urbano;570.4;605.1;592.1;445.2;660.0;2211001.0;Medio;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1497;E;12;12;2.5;(2, 3];574.5600000000002;(300, 500];(500, 650];(500, 650];(500, 650];(650.0, 800.0];0
5995;F;Parda;Estadual;Urbano;471.4;535.2;556.6;589.5;420.0;2211001.0;Medio;Medio;NãoSabe;Grupo(A,B,C);Sim;Sim;Sim;1497;E;12;12;2.5;(2, 3];514.5400000000002;(500, 650];(500, 650];(500, 650];(300, 500];(300.0, 500.0];1
5996;F;Branco;Estadual;Urbano;520.8;450.7;549.7;517.7;560.0;2211001.0;Medio;FundamentalCompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;12;9;2.5;(2, 3];519.7800000000002;(500, 650];(500, 650];(300, 500];(500, 650];(500.0, 650.0];1
5997;M;Branco;Particular;Urbano;592.4;491.6;576.7;673.2;580.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Não;Sim;7984;C;18;16;1.0;(0, 1];582.78;(650, 800];(500, 650];(300, 500];(500, 650];(500.0, 650.0];0
5998;F;Preta;Particular;Urbano;529.0;450.2;535.7;433.8;800.0;2211001.0;NaoSabe;Medio;NãoSabe;Grupo(D,E);Sim;Sim;Sim;7984;C;0;12;0.67;(0, 1];549.74;(300, 500];(500, 650];(300, 500];(500, 650];(650.0, 800.0];1
5999;F;Preta;Estadual;Urbano;367.3;425.0;455.8;434.9;700.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;4;4;1.67;(1, 2];476.6;(300, 500];(300, 500];(300, 500];(300, 500];(650.0, 800.0];1
6000;M;Parda;Particular;Urbano;551.8;462.8;504.6;622.6;880.0;2211001.0;Medio;Medio;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;2495;D;12;12;2.0;(1, 2];604.36;(500, 650];(500, 650];(300, 500];(500, 650];(800.0, 1000.0];0
6001;M;Parda;Particular;Urbano;531.1;595.0;584.4;643.3;880.0;2211001.0;Medio;Medio;Grupo(D,E);Grupo(A,B,C);Sim;Sim;Sim;2495;D;12;12;2.0;(1, 2];646.76;(500, 650];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6002;M;Parda;Estadual;Urbano;440.4;437.8;383.2;478.4;600.0;2211001.0;FundamentalCompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;998;E;9;5;2.0;(1, 2];467.96;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6003;M;Parda;Particular;Urbano;565.5;576.5;562.1;749.7;800.0;2211001.0;NaoSabe;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;7984;C;0;18;1.5;(1, 2];650.76;(650, 800];(500, 650];(500, 650];(500, 650];(650.0, 800.0];0
6004;F;Parda;Estadual;Urbano;342.4;362.5;396.9;400.5;520.0;2211001.0;Medio;Superior;NãoSabe;NãoSabe;Sim;Não;Nao;998;E;12;16;2.0;(1, 2];404.46;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6005;M;Branco;Particular;Urbano;698.4;663.1;637.9;952.4;980.0;2211001.0;Superior;Superior;Grupo(D,E);NãoSabe;Sim;Sim;Sim;9980;C;16;16;1.5;(1, 2];786.36;(800, 1000];(500, 650];(650, 800];(650, 800];(800.0, 1000.0];0
6006;F;Parda;Particular;Urbano;419.6;497.4;430.7;426.3;740.0;2211001.0;Medio;Superior;NãoSabe;Grupo(D,E);Sim;Sim;Sim;7984;C;12;16;0.67;(0, 1];502.79999999999984;(300, 500];(300, 500];(300, 500];(300, 500];(650.0, 800.0];1
6007;F;Preta;Estadual;Urbano;441.3;414.4;556.4;583.3;320.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1497;E;4;4;2.67;(2, 3];463.08;(500, 650];(500, 650];(300, 500];(300, 500];(300.0, 500.0];1
6008;F;Parda;Estadual;Urbano;441.5;493.1;485.9;409.5;660.0;2211001.0;Superior;FundamentalIncompleto;Grupo(A,B,C);Grupo(D,E);Sim;Não;Nao;1497;E;16;4;1.33;(1, 2];498.0;(300, 500];(300, 500];(300, 500];(300, 500];(650.0, 800.0];1
6009;M;Preta;Estadual;Urbano;483.0;492.4;526.0;480.2;460.0;2211001.0;NaoSabe;FundamentalIncompleto;NãoSabe;Grupo(A,B,C);Sim;Não;Nao;998;E;0;0;2.5;(2, 3];488.32;(300, 500];(500, 650];(300, 500];(300, 500];(300.0, 500.0];1
6010;M;Preta;Estadual;Urbano;519.9;659.2;626.2;536.7;660.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;1497;E;5;5;2.0;(1, 2];600.4000000000002;(500, 650];(500, 650];(650, 800];(500, 650];(650.0, 800.0];0
6011;F;Parda;Estadual;Urbano;473.4;608.3;597.5;382.7;680.0;2211001.0;NaoSabe;Medio;NãoSabe;Grupo(D,E);Sim;Sim;Sim;2495;D;0;12;4.0;(3, 4];548.38;(300, 500];(500, 650];(500, 650];(300, 500];(650.0, 800.0];0
6012;F;Parda;Estadual;Urbano;440.6;439.1;494.5;530.5;460.0;2211001.0;FundamentalIncompleto;FundamentalCompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;2994;D;4;9;3.33;(3, 4];472.94;(500, 650];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6013;F;Branco;Particular;Urbano;646.9;690.4;632.4;731.4;920.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;7984;C;16;18;1.0;(0, 1];724.22;(650, 800];(500, 650];(650, 800];(500, 650];(800.0, 1000.0];0
6014;F;Parda;Estadual;Urbano;359.8;520.2;485.5;490.7;560.0;2211001.0;Medio;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;1996;E;12;5;3.0;(2, 3];483.24000000000007;(300, 500];(300, 500];(500, 650];(300, 500];(500.0, 650.0];1
6015;M;Parda;Particular;Urbano;582.6;594.5;602.3;795.2;920.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;14970;B;18;18;2.0;(1, 2];698.92;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6016;F;Parda;Estadual;Urbano;386.5;427.0;495.1;415.2;400.0;2211001.0;NaoSabe;Medio;NãoSabe;Grupo(A,B,C);Sim;Não;Sim;998;E;0;12;1.0;(0, 1];424.7600000000001;(300, 500];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6017;M;Parda;Federal;Urbano;440.3;416.9;522.8;362.8;640.0;2211001.0;FundamentalIncompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;5;12;1.67;(1, 2];476.56000000000006;(300, 500];(500, 650];(300, 500];(300, 500];(500.0, 650.0];1
6018;F;Parda;Estadual;Urbano;510.3;600.4;576.0;614.7;920.0;2211001.0;FundamentalIncompleto;FundamentalCompleto;NãoSabe;Grupo(A,B,C);Sim;Sim;Sim;1497;E;4;9;2.0;(1, 2];644.2800000000002;(500, 650];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6019;F;Parda;Estadual;Urbano;450.3;586.6;574.1;495.3;820.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;0;E;4;4;3.0;(2, 3];585.26;(300, 500];(500, 650];(500, 650];(300, 500];(800.0, 1000.0];0
6020;F;Parda;Estadual;Urbano;514.4;544.2;578.8;439.8;740.0;2211001.0;Medio;FundamentalCompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Nao;1497;E;12;9;1.67;(1, 2];563.44;(300, 500];(500, 650];(500, 650];(500, 650];(650.0, 800.0];0
6021;M;Branco;Particular;Urbano;632.1;648.3;623.9;825.5;940.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;19960;A;18;18;0.33;(0, 1];733.9599999999998;(800, 1000];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6022;M;Preta;Estadual;Urbano;542.2;529.8;570.3;578.6;600.0;2211001.0;Medio;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Nao;998;E;12;12;2.0;(1, 2];564.18;(500, 650];(500, 650];(500, 650];(500, 650];(500.0, 650.0];0
6023;M;Branco;Estadual;Urbano;492.0;493.4;464.7;567.2;580.0;2211001.0;FundamentalIncompleto;FundamentalCompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;6986;C;5;9;1.75;(1, 2];519.46;(500, 650];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6024;M;Branco;Particular;Urbano;408.0;460.8;458.1;496.5;580.0;2211001.0;Medio;Medio;Grupo(D,E);Grupo(A,B,C);Sim;Não;Sim;1996;E;12;12;2.0;(1, 2];480.68;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6025;M;Branco;Estadual;Urbano;450.8;540.2;543.6;450.3;560.0;2211001.0;NaoSabe;Medio;NãoSabe;Grupo(A,B,C);Sim;Não;Sim;998;E;0;12;2.0;(1, 2];508.9800000000001;(300, 500];(500, 650];(500, 650];(300, 500];(500.0, 650.0];1
6026;F;Amarelo;Estadual;Urbano;459.6;466.8;461.2;429.1;280.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;4;5;2.5;(2, 3];419.34;(300, 500];(300, 500];(300, 500];(300, 500];(-0.001, 300.0];1
6027;F;Preta;Estadual;Urbano;387.1;518.7;536.1;590.9;520.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;1497;E;5;5;3.0;(2, 3];510.56000000000006;(500, 650];(500, 650];(500, 650];(300, 500];(500.0, 650.0];1
6028;F;Preta;Estadual;Urbano;504.5;555.9;551.5;535.9;800.0;2211001.0;FundamentalCompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;998;E;9;12;2.0;(1, 2];589.5600000000002;(500, 650];(500, 650];(500, 650];(500, 650];(650.0, 800.0];0
6029;M;Parda;Particular;Urbano;469.5;523.2;526.4;481.4;600.0;2211001.0;Medio;Superior;Grupo(D,E);Grupo(D,E);Sim;Não;Nao;998;E;12;16;2.0;(1, 2];520.1;(300, 500];(500, 650];(500, 650];(300, 500];(500.0, 650.0];1
6030;F;Parda;Estadual;Urbano;402.3;445.0;552.5;526.7;520.0;2211001.0;Medio;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1996;E;12;12;2.0;(1, 2];489.3;(500, 650];(500, 650];(300, 500];(300, 500];(500.0, 650.0];1
6031;M;Parda;Estadual;Urbano;472.5;452.8;412.8;495.0;420.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;4;4;2.0;(1, 2];450.62;(300, 500];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6032;F;Branco;Estadual;Urbano;514.8;567.9;551.4;405.2;600.0;2211001.0;Medio;Medio;Grupo(A,B,C);Grupo(D,E);Sim;Não;Sim;2495;D;12;12;2.0;(1, 2];527.86;(300, 500];(500, 650];(500, 650];(500, 650];(500.0, 650.0];1
6033;F;Preta;Estadual;Urbano;362.4;521.1;521.7;374.8;700.0;2211001.0;FundamentalCompleto;Superior;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;1497;E;9;18;1.5;(1, 2];496.00000000000017;(300, 500];(500, 650];(500, 650];(300, 500];(650.0, 800.0];1
6034;F;Preta;Estadual;Urbano;362.1;376.1;370.9;411.7;260.0;2211001.0;NaoSabe;Medio;NãoSabe;Grupo(A,B,C);Sim;Não;Nao;998;E;0;12;1.5;(1, 2];356.16;(300, 500];(300, 500];(300, 500];(300, 500];(-0.001, 300.0];1
6035;M;Parda;Estadual;Urbano;479.7;527.7;537.8;577.8;540.0;2211001.0;FundamentalIncompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1497;E;4;12;2.0;(1, 2];532.6;(500, 650];(500, 650];(500, 650];(300, 500];(500.0, 650.0];1
6036;F;Parda;Particular;Urbano;457.8;487.4;533.8;521.4;780.0;2211001.0;Medio;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;1996;E;12;16;1.5;(1, 2];556.08;(500, 650];(500, 650];(300, 500];(300, 500];(650.0, 800.0];1
6037;F;Parda;Particular;Urbano;483.7;544.4;514.1;516.8;900.0;2211001.0;FundamentalCompleto;Superior;Grupo(A,B,C);Grupo(D,E);Sim;Sim;Sim;2994;D;9;16;1.0;(0, 1];591.8;(500, 650];(500, 650];(500, 650];(300, 500];(800.0, 1000.0];0
6038;F;Parda;Estadual;Urbano;439.9;450.7;509.6;472.0;420.0;2211001.0;FundamentalCompleto;FundamentalCompleto;Grupo(D,E);Grupo(A,B,C);Sim;Sim;Sim;1497;E;9;9;2.67;(2, 3];458.44;(300, 500];(500, 650];(300, 500];(300, 500];(300.0, 500.0];1
6039;F;Branco;Particular;Urbano;420.1;422.2;494.1;506.9;500.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;5988;C;16;18;3.0;(2, 3];468.66;(500, 650];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6040;M;Branco;Particular;Urbano;596.7;558.6;586.4;640.5;720.0;2211001.0;Superior;FundamentalCompleto;Grupo(D,E);Grupo(A,B,C);Sim;Sim;Sim;7984;C;18;9;3.0;(2, 3];620.4399999999998;(500, 650];(500, 650];(500, 650];(500, 650];(650.0, 800.0];0
6041;M;Parda;Particular;Urbano;470.3;494.9;522.1;487.9;540.0;2211001.0;Medio;Superior;Grupo(D,E);Grupo(D,E);Sim;Não;Sim;2994;D;12;16;1.5;(1, 2];503.04000000000013;(300, 500];(500, 650];(300, 500];(300, 500];(500.0, 650.0];1
6042;M;Branco;Particular;Urbano;563.8;631.9;589.6;684.0;880.0;2211001.0;Medio;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;8982;C;12;18;1.33;(1, 2];669.86;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6043;M;Preta;Estadual;Urbano;444.1;485.0;520.2;512.3;660.0;2211001.0;NaoSabe;Superior;NãoSabe;Grupo(D,E);Sim;Não;Sim;0;E;0;16;1.0;(0, 1];524.3199999999998;(500, 650];(500, 650];(300, 500];(300, 500];(650.0, 800.0];1
6044;M;Parda;Estadual;Urbano;540.3;571.4;598.3;680.7;840.0;2211001.0;FundamentalCompleto;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;1497;E;9;12;2.0;(1, 2];646.14;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6045;M;Parda;Particular;Urbano;512.0;515.0;573.5;638.7;540.0;2211001.0;Medio;Medio;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;1497;E;12;12;1.67;(1, 2];555.8399999999998;(500, 650];(500, 650];(500, 650];(500, 650];(500.0, 650.0];0
6046;F;Preta;Estadual;Urbano;443.6;531.9;558.4;528.8;820.0;2211001.0;Superior;FundamentalCompleto;Grupo(D,E);Grupo(A,B,C);Não;Não;Sim;998;E;16;9;2.5;(2, 3];576.54;(500, 650];(500, 650];(500, 650];(300, 500];(800.0, 1000.0];0
6047;M;Parda;Estadual;Urbano;354.5;445.7;458.4;398.1;500.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Não;Sim;1497;E;16;16;2.0;(1, 2];431.34;(300, 500];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6048;F;Parda;Particular;Urbano;411.3;468.3;539.4;464.3;560.0;2211001.0;Medio;Medio;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;1996;E;12;12;2.0;(1, 2];488.66;(300, 500];(500, 650];(300, 500];(300, 500];(500.0, 650.0];1
6049;M;Preta;Particular;Urbano;578.5;547.8;326.1;574.9;680.0;2211001.0;Medio;FundamentalCompleto;Grupo(A,B,C);NãoSabe;Sim;Sim;Sim;1497;E;12;9;1.0;(0, 1];541.46;(500, 650];(300, 500];(500, 650];(500, 650];(650.0, 800.0];0
6050;F;Parda;Estadual;Urbano;408.1;343.4;371.5;517.7;320.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;998;E;0;4;4.0;(3, 4];392.14;(500, 650];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6051;M;Preta;Estadual;Urbano;445.5;341.4;439.4;468.3;600.0;2211001.0;FundamentalIncompleto;Medio;Grupo(A,B,C);NãoSabe;Sim;Não;Sim;1996;E;4;12;2.0;(1, 2];458.92;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6052;F;Parda;Municipal;Rural;458.5;405.9;481.9;501.3;520.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Sim;998;E;4;4;1.67;(1, 2];473.52;(500, 650];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6053;M;Preta;Estadual;Urbano;366.9;423.4;392.3;415.7;380.0;2211001.0;Medio;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Não;Nao;1497;E;12;5;1.67;(1, 2];395.66;(300, 500];(300, 500];(300, 500];(300, 500];(300.0, 500.0];1
6054;M;Parda;Estadual;Urbano;468.6;359.4;441.5;496.3;540.0;2211001.0;Superior;Medio;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;4990;C;18;12;1.0;(0, 1];461.16;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6055;F;Parda;Particular;Urbano;562.8;539.4;522.2;675.4;860.0;2211001.0;Superior;Superior;Grupo(D,E);Grupo(D,E);Sim;Sim;Sim;7984;C;16;18;2.5;(2, 3];631.96;(650, 800];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6056;M;Parda;Estadual;Urbano;438.7;435.4;446.3;368.8;560.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Sim;1497;E;5;5;2.0;(1, 2];449.84;(300, 500];(300, 500];(300, 500];(300, 500];(500.0, 650.0];1
6057;F;Parda;Particular;Urbano;526.3;569.1;561.6;524.7;860.0;2211001.0;Medio;Medio;Grupo(D,E);Grupo(A,B,C);Sim;Sim;Sim;7984;C;12;12;1.33;(1, 2];608.3399999999998;(500, 650];(500, 650];(500, 650];(500, 650];(800.0, 1000.0];0
6058;F;Parda;Particular;Urbano;478.2;585.0;551.9;559.0;740.0;2211001.0;FundamentalIncompleto;FundamentalIncompleto;Grupo(A,B,C);Grupo(A,B,C);Sim;Sim;Nao;998;E;4;4;3.5;(3, 4];582.8199999999998;(500, 650];(500, 650];(500, 650];(300, 500];(650.0, 800.0];0
